28684394,Stylish Roma Norte Loft with Private Terrace,187717660,1.4689721611800215e+18,Jamil,nan,Cuauhtémoc,19.41698265075684,-99.15679931640624,Entire home/apt,3262.0,1.0,302,2026-05-29,3.22,11,89,14,nan
571931490131242883,A/C, Amazing Location, 12th floor view, Fast Int.,56434880,1.4659236635655782e+18,Neal,nan,Cuauhtémoc,19.410599,-99.169243,Entire home/apt,4957.0,2.0,107,2026-06-07,2.11,1,188,24,nan
1009793014337762432,Colourful designer apartment La Condesa,543365449,1.47043382595912e+18,Anna,nan,Cuauhtémoc,19.41455946966739,-99.17072627385149,Entire home/apt,6580.0,1.0,59,2026-05-23,1.89,1,348,32,nan
1688001893960449943,Habitación Privada en Concept House Condesa,260042077,1.6878474219423265e+18,Nelly,nan,Cuauhtémoc,19.40499,-99.17084,Private room,1085.0,1.0,3,2026-06-02,3.0,5,342,3,nan
1034864910855290351,Departamento Roma Norte,548573644,1.470454085282027e+18,Cynthia,nan,Cuauhtémoc,19.423329,-99.1606285,Private room,1187.0,3.0,0,nan,nan,2,357,0,nan
15144168,Cozy apartment in La Condesa for 5,90311565,1.4628486094602066e+18,Alec,nan,Cuauhtémoc,19.40939,-99.17972,Entire home/apt,2169.0,2.0,307,2026-05-15,2.68,1,221,30,nan
24893426,Charming Loft in Heart of La Roma, Modern Comfort,187717660,1.4689721611800215e+18,Jamil,nan,Cuauhtémoc,19.41698,-99.1568,Entire home/apt,2858.0,1.0,263,2026-02-09,2.84,11,59,7,nan
1690254352497728444,Myla - Paloma Home - Modern 1BR in Roma North,679607910,1.4639348124756385e+18,Myla,nan,Cuauhtémoc,19.4214571,-99.1704113,Entire home/apt,2893.0,2.0,0,nan,nan,21,353,0,nan
619528095030011048,Chiapas themed room in Casita Roma,27983115,1.4626430004235576e+18,Audrey,nan,Cuauhtémoc,19.41973,-99.16262,Private room,1769.0,2.0,139,2026-05-30,2.8,2,289,35,nan
39743478,Private apartment south of downtown,212455707,1.463188445964221e+18,Carlos Daniel,nan,Xochimilco,19.26506,-99.13303,Entire home/apt,605.0,4.0,39,2026-05-07,0.49,2,31,7,nan
26877939,Estancia cerca AICM/Est.GNP/Autódromo/P. Deportes,202169787,1.4631451331797778e+18,Alex Diaz,nan,Iztapalapa,19.388080510592083,-99.03913892805576,Entire home/apt,515.0,1.0,144,2026-05-30,1.66,1,361,72,nan
16756086,Habitación cómoda y tranquila.,42420697,1.4656307709052685e+18,Anneliese,nan,Miguel Hidalgo,19.39355,-99.24514,Private room,nan,1.0,13,2024-08-26,0.12,2,0,0,nan
33836051,the jungle apartment in Mexico city,14997290,1.4629517618962724e+18,Renata,nan,Miguel Hidalgo,19.40284,-99.17204,Entire home/apt,nan,2.0,1,2019-04-21,0.01,1,0,0,nan
36443095,Rooftop room by Reforma Av.,131087591,1.4629420036076923e+18,Julian Andres,nan,Cuauhtémoc,19.42758,-99.17467,Entire home/apt,820.0,2.0,90,2026-03-07,1.06,6,178,5,nan
41341367,Casa Lucy en Coyoacán con entrada independiente,227144603,1.4692091854199834e+18,Xochitl,nan,Coyoacán,19.34044,-99.15479,Private room,nan,3.0,17,2025-03-07,0.49,2,0,0,nan
54246043,Hermoso departamento en el corazón de la Roma,353320180,1.463513550801453e+18,Clau,nan,Cuauhtémoc,19.41545,-99.15995,Entire home/apt,nan,1.0,120,2025-08-12,2.25,1,0,1,nan
43467963,Beautiful and Cozy 2 floor loft • 2,129481878,1.4682984946771282e+18,Pablo,nan,Miguel Hidalgo,19.3959,-99.24086,Entire home/apt,nan,2.0,3,2024-11-18,0.06,12,0,0,nan
565315662044160736,Lovely 2-bedroom apartment with pool, gym…,68598421,1.4627879846401615e+18,Javier,nan,Miguel Hidalgo,19.43243,-99.21459,Entire home/apt,nan,30.0,0,nan,nan,2,0,0,nan
597206184761316312,Amsterdam cozy apartment,68679674,1.4668493010095112e+18,Diego,nan,Cuauhtémoc,19.41254,-99.16771,Entire home/apt,nan,7.0,3,2022-11-27,0.06,1,0,0,nan
685336127406092982,cómoda habitación 3 camas,88365870,1.46706119868966e+18,Anya,nan,Cuauhtémoc,19.42172,-99.17053,Private room,573.0,1.0,26,2026-06-14,0.57,22,3,17,nan
816919048119336820,Ph4 Departamento en Roma Norte,24366146,1.4652871724926492e+18,Jaime,nan,Cuauhtémoc,19.41418,-99.16266,Entire home/apt,nan,62.0,0,nan,nan,17,364,0,nan
795232465992218555,Great location, pool, rooftop, gym, 24/7 security,453481142,1.4700405526248776e+18,⁨Gabriel (Gafel Rentals)⁩,nan,Cuauhtémoc,19.4099772,-99.1676058,Entire home/apt,3565.0,1.0,109,2026-05-27,2.61,16,298,26,nan
1019100644537569835,Sun filled & Spacious apartment,22768524,1.463187884811129e+18,Andy,nan,Cuauhtémoc,19.41375,-99.16106,Entire home/apt,nan,5.0,0,nan,nan,1,0,0,nan
1044480772448915338,Beautiful loft in Condesa,291184681,1.46951173779879e+18,Ana,nan,Miguel Hidalgo,19.41793,-99.17847,Entire home/apt,nan,2.0,4,2024-02-12,0.13,1,0,0,nan
1221967607946043094,Estudio en Tlatelolco,595828916,1.4706262976457539e+18,Gaby,nan,Cuauhtémoc,19.453992771602675,-99.14037131534424,Entire home/apt,802.0,23.0,6,2025-02-23,0.26,1,89,0,nan
1574039297214556237,Cómodo cerca, Six Flags, Perisur, Estadío Azteca,713319505,1.5740392979670157e+18,Fernando,nan,Tlalpan,19.302271227972,-99.1966224834323,Entire home/apt,nan,180.0,0,nan,nan,2,0,0,nan
1416651913621012982,Studio Central & Modern – Family Friendly P1,517725875,1.4703293048950292e+18,Esther,nan,Cuauhtémoc,19.4214023,-99.1628915,Entire home/apt,nan,2.0,31,2026-05-26,2.21,31,0,24,nan
945046578304282257,Stunning garden house 2 bdr Apt w/ p. terrace,50305161,1.4627159574618993e+18,Host Me Tender,nan,Cuauhtémoc,19.4044753,-99.1708065,Entire home/apt,4002.0,1.0,75,2026-06-04,2.18,96,338,17,nan
1268296679880245216,Modern Spacious & Remodeled Home + 2 Patios + AC,30363016,1.4654467244637356e+18,Linh,nan,Cuauhtémoc,19.40511,-99.1704,Entire home/apt,18416.0,1.0,56,2026-05-31,3.02,3,216,34,nan
1591588328425163200,Small Private Room - Independent Entrance,55971985,1.4659169649895447e+18,Mariela,nan,Cuauhtémoc,19.414382,-99.1595412,Entire home/apt,762.0,5.0,0,nan,nan,2,256,0,nan
1701888746141074075,Elegante Departamento de Lujo con Cocina Gourmet,21135554,1.7018887469278067e+18,Adriana,nan,Benito Juárez,19.38584,-99.16545,Entire home/apt,3994.0,3.0,0,nan,nan,1,363,0,nan
1595155709748092235,Habitación cómoda,491813009,1.463829792778064e+18,Fabiola,nan,Benito Juárez,19.3625338,-99.1542537,Private room,nan,8.0,0,nan,nan,2,365,0,nan
1566001592881424775,Habitación con balcón condesa, el corazón de CDMX,730405675,1.559669142430022e+18,Antonio,nan,Cuauhtémoc,19.41151,-99.1805,Private room,913.0,1.0,7,2026-05-24,1.09,4,365,7,nan
1700480472127879280,Habitación en departamento con gran ubicación,32387741,1.4654755861330542e+18,Patty,nan,Benito Juárez,19.3944877,-99.1813202,Private room,906.0,1.0,0,nan,nan,1,365,0,nan
